sample_id_a,sample_id_b,sources,proxy_group_id,outer_fold
frame_00141,frame_00142,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00142,frame_00143,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00143,frame_00144,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00144,frame_00145,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00145,frame_00146,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00146,frame_00147,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00147,frame_00148,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00148,frame_00149,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00149,frame_00150,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00150,frame_00151,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00151,frame_00152,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00152,frame_00153,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00153,frame_00154,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00154,frame_00155,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00155,frame_00156,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00156,frame_00157,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00157,frame_00158,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00158,frame_00159,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00159,frame_00160,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00160,frame_00161,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00161,frame_00162,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00162,frame_00163,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00163,frame_00164,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00164,frame_00165,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00165,frame_00166,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00166,frame_00167,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00167,frame_00168,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00168,frame_00169,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00169,frame_00170,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00170,frame_00171,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00171,frame_00172,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00172,frame_00173,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00173,frame_00174,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00174,frame_00175,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00175,frame_00176,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00176,frame_00177,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00177,frame_00178,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00178,frame_00179,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00179,frame_00180,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00180,frame_00181,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00181,frame_00182,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00182,frame_00183,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00183,frame_00184,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00184,frame_00185,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00185,frame_00186,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00186,frame_00187,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00187,frame_00188,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00188,frame_00189,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00189,frame_00190,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00190,frame_00191,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00191,frame_00192,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00192,frame_00193,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00193,frame_00194,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00194,frame_00195,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00195,frame_00196,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00196,frame_00197,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00197,frame_00198,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00198,frame_00199,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00199,frame_00200,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00200,frame_00201,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00201,frame_00202,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00202,frame_00203,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00203,frame_00204,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00204,frame_00205,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00205,frame_00206,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00206,frame_00207,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00207,frame_00208,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00208,frame_00209,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00209,frame_00210,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00210,frame_00211,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00211,frame_00212,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00212,frame_00213,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00213,frame_00214,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00214,frame_00215,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00215,frame_00216,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00216,frame_00217,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00217,frame_00218,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00218,frame_00219,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00219,frame_00220,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00220,frame_00221,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00221,frame_00222,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00222,frame_00223,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00223,frame_00224,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00224,frame_00225,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00225,frame_00226,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00226,frame_00227,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00227,frame_00228,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00228,frame_00229,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00229,frame_00230,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00230,frame_00231,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00231,frame_00232,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00232,frame_00233,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00233,frame_00234,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00234,frame_00235,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00235,frame_00236,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00236,frame_00237,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00237,frame_00238,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00238,frame_00239,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00239,frame_00240,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00240,frame_00241,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00241,frame_00242,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00242,frame_00243,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00243,frame_00244,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00244,frame_00245,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00245,frame_00246,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00246,frame_00247,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00247,frame_00248,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00248,frame_00249,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00249,frame_00250,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00250,frame_00251,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00251,frame_00252,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00252,frame_00253,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00253,frame_00254,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00254,frame_00255,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00255,frame_00256,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00256,frame_00257,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00257,frame_00258,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00258,frame_00259,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00259,frame_00260,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00260,frame_00261,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00261,frame_00262,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00262,frame_00263,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00263,frame_00264,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00264,frame_00265,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00265,frame_00266,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00266,frame_00267,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00267,frame_00268,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00268,frame_00269,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00269,frame_00270,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00270,frame_00271,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00271,frame_00272,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00272,frame_00273,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00273,frame_00274,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00274,frame_00275,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00275,frame_00276,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00276,frame_00277,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00277,frame_00278,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00278,frame_00279,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00279,frame_00280,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00280,frame_00281,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00281,frame_00282,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00282,frame_00283,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00283,frame_00284,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00284,frame_00285,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00285,frame_00286,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00286,frame_00287,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00287,frame_00288,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00288,frame_00289,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00289,frame_00290,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00290,frame_00291,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00291,frame_00292,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00292,frame_00293,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00293,frame_00294,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00294,frame_00295,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00295,frame_00296,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00296,frame_00297,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00297,frame_00298,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00298,frame_00299,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00299,frame_00300,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00300,frame_00301,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00301,frame_00302,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00302,frame_00303,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00303,frame_00304,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00304,frame_00305,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00305,frame_00306,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00306,frame_00307,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00307,frame_00308,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00308,frame_00309,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00309,frame_00310,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00310,frame_00311,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00311,frame_00312,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00312,frame_00313,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00313,frame_00314,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00314,frame_00315,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00315,frame_00316,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00316,frame_00317,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00317,frame_00318,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00318,frame_00319,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00319,frame_00320,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00320,frame_00321,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00321,frame_00322,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00322,frame_00323,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00323,frame_00324,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00324,frame_00325,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00325,frame_00326,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00326,frame_00327,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00327,frame_00328,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00328,frame_00329,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00329,frame_00330,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00330,frame_00331,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00331,frame_00332,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00332,frame_00333,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00333,frame_00334,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00334,frame_00335,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00335,frame_00336,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00336,frame_00337,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00337,frame_00338,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00338,frame_00339,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00339,frame_00340,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00340,frame_00341,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00341,frame_00342,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00342,frame_00343,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00343,frame_00344,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00344,frame_00345,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00345,frame_00346,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00346,frame_00347,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00347,frame_00348,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00348,frame_00349,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00349,frame_00350,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00350,frame_00351,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00351,frame_00352,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00352,frame_00353,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00353,frame_00354,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00354,frame_00355,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00355,frame_00356,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_00356,frame_00357,same_family_consecutive_id_gap_le_16,V86PG0001,0
