val_path,nearest_train_path,val_id,train_id,id_distance,signature_distance,direct_rgb_mae,val_gt_boxes,train_gt_boxes,exact_sha256_duplicate
data/images/frame_02727.npy,data/images/frame_02726.npy,2727,2726,1,46,NA,8,8,False
data/images/frame_01878.npy,data/images/frame_01879.npy,1878,1879,1,4,NA,0,0,False
data/images/nframe_01462.npy,data/images/nframe_01461.npy,1462,1461,1,6,NA,13,13,False
data/images/frame_00231.npy,data/images/frame_00229.npy,231,229,2,10,NA,1,1,False
data/images/nframe_08720.npy,data/images/nframe_08719.npy,8720,8719,1,4,NA,2,2,False
data/images/frame_00575.npy,data/images/frame_00577.npy,575,577,2,2,NA,0,0,False
data/images/nframe_01978.npy,data/images/nframe_01977.npy,1978,1977,1,4,NA,5,4,False
data/images/nframe_01726.npy,data/images/nframe_01727.npy,1726,1727,1,8,NA,7,7,False
data/images/nframe_07956.npy,data/images/nframe_07957.npy,7956,7957,1,0,0.000000,2,2,False
data/images/frame_01364.npy,data/images/frame_01359.npy,1364,1359,5,30,NA,5,4,False
data/images/frame_00007.npy,data/images/frame_00005.npy,7,5,2,14,NA,1,1,False
data/images/nframe_01204.npy,data/images/nframe_01205.npy,1204,1205,1,12,NA,3,3,False
data/images/frame_02104.npy,data/images/frame_02107.npy,2104,2107,3,2,NA,1,1,False
data/images/nframe_01814.npy,data/images/nframe_01815.npy,1814,1815,1,4,NA,5,5,False
data/images/nframe_07153.npy,data/images/nframe_07155.npy,7153,7155,2,8,NA,2,2,False
data/images/frame_03540.npy,data/images/frame_03539.npy,3540,3539,1,4,NA,3,3,False
data/images/frame_03289.npy,data/images/frame_03288.npy,3289,3288,1,6,NA,1,1,False
data/images/nframe_02474.npy,data/images/nframe_02473.npy,2474,2473,1,18,NA,4,4,False
data/images/nframe_01072.npy,data/images/nframe_01068.npy,1072,1068,4,2,NA,3,3,False
data/images/frame_02588.npy,data/images/frame_02589.npy,2588,2589,1,8,NA,5,6,False
data/images/nframe_02472.npy,data/images/nframe_02473.npy,2472,2473,1,0,0.000000,4,4,False
data/images/nframe_04756.npy,data/images/nframe_04757.npy,4756,4757,1,4,NA,3,2,False
data/images/frame_03299.npy,data/images/frame_03300.npy,3299,3300,1,14,NA,2,2,False
data/images/nframe_03700.npy,data/images/nframe_03699.npy,3700,3699,1,4,NA,1,1,False
data/images/frame_03770.npy,data/images/frame_03769.npy,3770,3769,1,16,NA,7,7,False
data/images/frame_02903.npy,data/images/frame_02904.npy,2903,2904,1,8,NA,3,3,False
data/images/frame_03554.npy,data/images/frame_03561.npy,3554,3561,7,12,NA,2,2,False
data/images/frame_01586.npy,data/images/frame_01585.npy,1586,1585,1,6,NA,1,1,False
data/images/nframe_02454.npy,data/images/nframe_02471.npy,2454,2471,17,12,NA,3,4,False
data/images/frame_03660.npy,data/images/frame_03661.npy,3660,3661,1,38,NA,4,4,False
data/images/frame_00567.npy,data/images/frame_00569.npy,567,569,2,2,NA,0,0,False
data/images/nframe_05625.npy,data/images/nframe_05624.npy,5625,5624,1,20,NA,1,1,False
data/images/frame_02101.npy,data/images/frame_02100.npy,2101,2100,1,6,NA,1,1,False
data/images/frame_01230.npy,data/images/frame_01229.npy,1230,1229,1,20,NA,0,0,False
data/images/frame_01707.npy,data/images/frame_01706.npy,1707,1706,1,12,NA,4,4,False
data/images/nframe_00777.npy,data/images/nframe_00778.npy,777,778,1,0,0.000000,1,1,False
data/images/frame_01108.npy,data/images/frame_01107.npy,1108,1107,1,8,NA,1,1,False
data/images/nframe_04315.npy,data/images/nframe_04317.npy,4315,4317,2,2,NA,2,1,False
data/images/frame_01627.npy,data/images/frame_01633.npy,1627,1633,6,22,NA,5,5,False
data/images/nframe_09937.npy,data/images/nframe_09938.npy,9937,9938,1,8,NA,1,1,False
data/images/frame_02255.npy,data/images/frame_02254.npy,2255,2254,1,20,NA,0,0,False
data/images/nframe_02115.npy,data/images/nframe_02114.npy,2115,2114,1,0,0.000000,4,4,False
data/images/nframe_00886.npy,data/images/nframe_00885.npy,886,885,1,2,NA,2,2,False
data/images/frame_00359.npy,data/images/frame_00358.npy,359,358,1,8,NA,1,1,False
data/images/nframe_06443.npy,data/images/nframe_06445.npy,6443,6445,2,32,NA,2,2,False
data/images/nframe_07678.npy,data/images/nframe_07679.npy,7678,7679,1,4,NA,2,2,False
data/images/frame_00228.npy,data/images/frame_00229.npy,228,229,1,6,NA,1,1,False
data/images/nframe_07005.npy,data/images/nframe_07006.npy,7005,7006,1,0,0.000000,1,1,False
data/images/nframe_02234.npy,data/images/nframe_02236.npy,2234,2236,2,4,NA,5,3,False
data/images/frame_00976.npy,data/images/frame_00979.npy,976,979,3,18,NA,5,5,False
data/images/frame_03105.npy,data/images/frame_03108.npy,3105,3108,3,12,NA,3,2,False
data/images/nframe_02887.npy,data/images/nframe_02889.npy,2887,2889,2,2,NA,1,1,False
data/images/nframe_01449.npy,data/images/nframe_01448.npy,1449,1448,1,10,NA,13,13,False
data/images/nframe_02319.npy,data/images/nframe_09280.npy,2319,9280,6961,74,NA,2,1,False
data/images/frame_01891.npy,data/images/frame_01892.npy,1891,1892,1,6,NA,0,0,False
data/images/nframe_03371.npy,data/images/nframe_03374.npy,3371,3374,3,8,NA,2,2,False
data/images/nframe_00990.npy,data/images/nframe_00988.npy,990,988,2,6,NA,3,3,False
data/images/nframe_01118.npy,data/images/nframe_01119.npy,1118,1119,1,6,NA,4,4,False
data/images/frame_00520.npy,data/images/frame_00519.npy,520,519,1,0,5.377222,0,0,False
data/images/frame_04061.npy,data/images/frame_04060.npy,4061,4060,1,28,NA,2,4,False
data/images/nframe_04515.npy,data/images/nframe_04516.npy,4515,4516,1,2,NA,3,3,False
data/images/nframe_09147.npy,data/images/nframe_09148.npy,9147,9148,1,6,NA,3,3,False
data/images/frame_00509.npy,data/images/frame_00508.npy,509,508,1,0,4.504530,0,0,False
data/images/frame_02322.npy,data/images/frame_02323.npy,2322,2323,1,12,NA,3,3,False
data/images/frame_02188.npy,data/images/frame_02189.npy,2188,2189,1,20,NA,2,1,False
data/images/nframe_04592.npy,data/images/nframe_04589.npy,4592,4589,3,8,NA,1,1,False
data/images/frame_01910.npy,data/images/frame_01912.npy,1910,1912,2,10,NA,0,0,False
data/images/frame_00397.npy,data/images/frame_00392.npy,397,392,5,0,5.121524,0,0,False
data/images/nframe_03391.npy,data/images/nframe_03396.npy,3391,3396,5,6,NA,2,2,False
data/images/nframe_01909.npy,data/images/nframe_01908.npy,1909,1908,1,6,NA,4,4,False
data/images/nframe_04679.npy,data/images/nframe_04680.npy,4679,4680,1,0,0.000000,1,1,False
data/images/nframe_05490.npy,data/images/nframe_05489.npy,5490,5489,1,6,NA,3,2,False
data/images/frame_01037.npy,data/images/frame_01038.npy,1037,1038,1,2,NA,2,2,False
data/images/nframe_05621.npy,data/images/nframe_05622.npy,5621,5622,1,0,0.000000,1,1,False
data/images/nframe_01844.npy,data/images/nframe_01843.npy,1844,1843,1,6,NA,4,3,False
data/images/frame_02536.npy,data/images/frame_02535.npy,2536,2535,1,4,NA,7,7,False
data/images/frame_00721.npy,data/images/frame_00720.npy,721,720,1,18,NA,2,2,False
data/images/frame_01457.npy,data/images/frame_01458.npy,1457,1458,1,12,NA,1,1,False
data/images/nframe_00985.npy,data/images/nframe_00988.npy,985,988,3,6,NA,3,3,False
data/images/nframe_08003.npy,data/images/nframe_08002.npy,8003,8002,1,14,NA,2,2,False
data/images/nframe_02250.npy,data/images/nframe_02256.npy,2250,2256,6,4,NA,3,4,False
data/images/nframe_07553.npy,data/images/nframe_07554.npy,7553,7554,1,6,NA,3,3,False
data/images/nframe_08326.npy,data/images/nframe_08325.npy,8326,8325,1,12,NA,1,1,False
data/images/nframe_03345.npy,data/images/nframe_03340.npy,3345,3340,5,10,NA,2,2,False
data/images/frame_03596.npy,data/images/frame_03595.npy,3596,3595,1,6,NA,3,3,False
data/images/nframe_01231.npy,data/images/nframe_01232.npy,1231,1232,1,14,NA,3,3,False
data/images/nframe_04955.npy,data/images/nframe_04954.npy,4955,4954,1,12,NA,2,1,False
data/images/frame_01805.npy,data/images/frame_01804.npy,1805,1804,1,4,NA,1,1,False
data/images/nframe_00895.npy,data/images/nframe_00896.npy,895,896,1,2,NA,2,2,False
data/images/nframe_05263.npy,data/images/nframe_05262.npy,5263,5262,1,0,0.000000,3,3,False
data/images/frame_02512.npy,data/images/frame_02511.npy,2512,2511,1,20,NA,8,8,False
data/images/nframe_07491.npy,data/images/nframe_07490.npy,7491,7490,1,16,NA,4,3,False
data/images/nframe_06959.npy,data/images/nframe_06956.npy,6959,6956,3,6,NA,1,1,False
data/images/frame_00456.npy,data/images/frame_00454.npy,456,454,2,2,NA,1,1,False
data/images/frame_03917.npy,data/images/frame_03918.npy,3917,3918,1,24,NA,3,4,False
data/images/frame_00380.npy,data/images/frame_00381.npy,380,381,1,4,NA,1,1,False
data/images/frame_01371.npy,data/images/frame_01372.npy,1371,1372,1,28,NA,4,4,False
data/images/nframe_01787.npy,data/images/nframe_01792.npy,1787,1792,5,12,NA,6,5,False
data/images/nframe_02662.npy,data/images/nframe_02663.npy,2662,2663,1,12,NA,4,3,False
data/images/nframe_04344.npy,data/images/nframe_04343.npy,4344,4343,1,2,NA,1,1,False
data/images/frame_03341.npy,data/images/frame_03340.npy,3341,3340,1,10,NA,2,2,False
data/images/nframe_09055.npy,data/images/nframe_09053.npy,9055,9053,2,10,NA,1,1,False
data/images/nframe_06389.npy,data/images/nframe_06390.npy,6389,6390,1,22,NA,3,3,False
data/images/frame_01282.npy,data/images/frame_01281.npy,1282,1281,1,8,NA,1,1,False
data/images/frame_01082.npy,data/images/frame_01081.npy,1082,1081,1,8,NA,0,0,False
data/images/nframe_03299.npy,data/images/nframe_03302.npy,3299,3302,3,12,NA,1,1,False
data/images/nframe_01730.npy,data/images/nframe_01729.npy,1730,1729,1,0,0.000000,7,7,False
data/images/nframe_05702.npy,data/images/nframe_05703.npy,5702,5703,1,18,NA,3,3,False
data/images/frame_02234.npy,data/images/frame_02233.npy,2234,2233,1,18,NA,0,0,False
data/images/frame_00067.npy,data/images/frame_00066.npy,67,66,1,6,NA,2,1,False
data/images/frame_03448.npy,data/images/frame_03449.npy,3448,3449,1,6,NA,8,7,False
data/images/nframe_08521.npy,data/images/nframe_08520.npy,8521,8520,1,6,NA,14,15,False
data/images/nframe_04023.npy,data/images/nframe_04022.npy,4023,4022,1,4,NA,1,1,False
data/images/nframe_07251.npy,data/images/nframe_07252.npy,7251,7252,1,22,NA,1,1,False
data/images/frame_03396.npy,data/images/frame_03397.npy,3396,3397,1,8,NA,3,3,False
data/images/nframe_03922.npy,data/images/nframe_03923.npy,3922,3923,1,4,NA,5,5,False
data/images/frame_00348.npy,data/images/frame_00347.npy,348,347,1,6,NA,1,1,False
data/images/frame_00763.npy,data/images/frame_00764.npy,763,764,1,4,NA,2,2,False
data/images/nframe_02791.npy,data/images/nframe_02794.npy,2791,2794,3,6,NA,2,1,False
data/images/frame_03440.npy,data/images/frame_03441.npy,3440,3441,1,8,NA,6,6,False
data/images/nframe_05233.npy,data/images/nframe_05234.npy,5233,5234,1,0,0.000000,3,2,False
data/images/nframe_07545.npy,data/images/nframe_07546.npy,7545,7546,1,0,0.000000,2,2,False
data/images/frame_02552.npy,data/images/frame_02553.npy,2552,2553,1,4,NA,7,7,False
data/images/frame_01856.npy,data/images/frame_01854.npy,1856,1854,2,2,NA,1,1,False
data/images/frame_03600.npy,data/images/frame_03601.npy,3600,3601,1,2,NA,4,4,False
data/images/frame_02401.npy,data/images/frame_02402.npy,2401,2402,1,6,NA,7,7,False
data/images/frame_01103.npy,data/images/frame_01107.npy,1103,1107,4,18,NA,1,1,False
data/images/nframe_07240.npy,data/images/nframe_07239.npy,7240,7239,1,10,NA,2,2,False
data/images/nframe_01878.npy,data/images/nframe_01879.npy,1878,1879,1,0,0.000000,2,2,False
data/images/nframe_04754.npy,data/images/nframe_04755.npy,4754,4755,1,0,0.000000,2,2,False
data/images/nframe_03478.npy,data/images/nframe_03482.npy,3478,3482,4,6,NA,1,1,False
data/images/nframe_04742.npy,data/images/nframe_04744.npy,4742,4744,2,16,NA,1,2,False
data/images/nframe_08943.npy,data/images/nframe_08942.npy,8943,8942,1,4,NA,2,2,False
data/images/nframe_02869.npy,data/images/nframe_02870.npy,2869,2870,1,0,0.000000,1,2,False
data/images/frame_02674.npy,data/images/frame_02673.npy,2674,2673,1,12,NA,5,5,False
data/images/frame_03148.npy,data/images/frame_03149.npy,3148,3149,1,14,NA,4,4,False
data/images/nframe_07223.npy,data/images/nframe_07222.npy,7223,7222,1,8,NA,2,2,False
data/images/nframe_02224.npy,data/images/nframe_02227.npy,2224,2227,3,2,NA,5,5,False
data/images/nframe_01362.npy,data/images/nframe_01361.npy,1362,1361,1,4,NA,8,8,False
data/images/nframe_04445.npy,data/images/nframe_04446.npy,4445,4446,1,2,NA,2,2,False
data/images/nframe_07010.npy,data/images/nframe_07009.npy,7010,7009,1,14,NA,1,1,False
data/images/nframe_09887.npy,data/images/nframe_09888.npy,9887,9888,1,28,NA,3,4,False
data/images/nframe_07344.npy,data/images/nframe_07345.npy,7344,7345,1,34,NA,1,1,False
data/images/nframe_04844.npy,data/images/nframe_04843.npy,4844,4843,1,2,NA,2,1,False
data/images/nframe_08742.npy,data/images/nframe_08741.npy,8742,8741,1,6,NA,1,1,False
data/images/nframe_07647.npy,data/images/nframe_07648.npy,7647,7648,1,0,0.000000,4,3,False
data/images/nframe_08997.npy,data/images/nframe_08996.npy,8997,8996,1,8,NA,2,2,False
data/images/frame_00713.npy,data/images/frame_00716.npy,713,716,3,22,NA,3,3,False
data/images/frame_00008.npy,data/images/frame_00009.npy,8,9,1,16,NA,1,1,False
data/images/frame_03217.npy,data/images/frame_03216.npy,3217,3216,1,10,NA,3,3,False
data/images/nframe_01880.npy,data/images/nframe_01881.npy,1880,1881,1,12,NA,2,2,False
data/images/nframe_05666.npy,data/images/nframe_05667.npy,5666,5667,1,16,NA,1,1,False
data/images/frame_03980.npy,data/images/frame_03979.npy,3980,3979,1,20,NA,4,4,False
data/images/frame_00539.npy,data/images/frame_00538.npy,539,538,1,8,NA,0,0,False
data/images/nframe_04808.npy,data/images/nframe_04806.npy,4808,4806,2,10,NA,1,1,False
data/images/frame_03495.npy,data/images/frame_03494.npy,3495,3494,1,4,NA,5,6,False
data/images/nframe_06400.npy,data/images/nframe_06399.npy,6400,6399,1,32,NA,3,4,False
data/images/frame_02492.npy,data/images/frame_02491.npy,2492,2491,1,20,NA,8,8,False
data/images/nframe_04587.npy,data/images/nframe_04589.npy,4587,4589,2,6,NA,1,1,False
data/images/nframe_07159.npy,data/images/nframe_07160.npy,7159,7160,1,8,NA,2,3,False
data/images/frame_03001.npy,data/images/frame_03002.npy,3001,3002,1,8,NA,3,3,False
data/images/nframe_02056.npy,data/images/nframe_02055.npy,2056,2055,1,6,NA,3,3,False
data/images/nframe_07238.npy,data/images/nframe_07239.npy,7238,7239,1,12,NA,2,2,False
data/images/nframe_07188.npy,data/images/nframe_07186.npy,7188,7186,2,4,NA,2,2,False
data/images/nframe_02237.npy,data/images/nframe_02238.npy,2237,2238,1,10,NA,3,5,False
data/images/frame_00772.npy,data/images/frame_00771.npy,772,771,1,4,NA,2,2,False
data/images/nframe_03479.npy,data/images/nframe_03482.npy,3479,3482,3,6,NA,1,1,False
data/images/frame_02744.npy,data/images/frame_02745.npy,2744,2745,1,12,NA,7,7,False
data/images/frame_03146.npy,data/images/frame_03147.npy,3146,3147,1,18,NA,4,4,False
data/images/nframe_06454.npy,data/images/nframe_06453.npy,6454,6453,1,24,NA,1,2,False
data/images/nframe_04009.npy,data/images/nframe_04010.npy,4009,4010,1,14,NA,1,1,False
data/images/nframe_08049.npy,data/images/nframe_08048.npy,8049,8048,1,0,0.000000,1,1,False
data/images/nframe_07607.npy,data/images/nframe_07606.npy,7607,7606,1,18,NA,3,3,False
data/images/nframe_05310.npy,data/images/nframe_05306.npy,5310,5306,4,12,NA,3,2,False
data/images/frame_02627.npy,data/images/frame_02626.npy,2627,2626,1,4,NA,2,2,False
data/images/nframe_02162.npy,data/images/nframe_02164.npy,2162,2164,2,8,NA,4,4,False
data/images/frame_00601.npy,data/images/frame_00614.npy,601,614,13,0,3.831803,0,0,False
data/images/nframe_02301.npy,data/images/nframe_01659.npy,2301,1659,642,70,NA,2,6,False
data/images/frame_02541.npy,data/images/frame_02540.npy,2541,2540,1,8,NA,7,7,False
data/images/frame_00966.npy,data/images/frame_00967.npy,966,967,1,14,NA,5,5,False
data/images/frame_02011.npy,data/images/frame_02012.npy,2011,2012,1,4,NA,3,3,False
data/images/nframe_07136.npy,data/images/nframe_07137.npy,7136,7137,1,30,NA,1,2,False
data/images/nframe_01587.npy,data/images/nframe_01586.npy,1587,1586,1,22,NA,7,7,False
data/images/frame_03073.npy,data/images/frame_03072.npy,3073,3072,1,4,NA,2,2,False
data/images/frame_01434.npy,data/images/frame_01435.npy,1434,1435,1,8,NA,1,1,False
data/images/nframe_07214.npy,data/images/nframe_07213.npy,7214,7213,1,4,NA,3,2,False
data/images/nframe_09910.npy,data/images/nframe_09923.npy,9910,9923,13,26,NA,2,1,False
data/images/nframe_08939.npy,data/images/nframe_08937.npy,8939,8937,2,4,NA,2,2,False
data/images/nframe_02661.npy,data/images/nframe_02660.npy,2661,2660,1,18,NA,3,4,False
data/images/nframe_01315.npy,data/images/nframe_01314.npy,1315,1314,1,4,NA,6,6,False
data/images/nframe_04792.npy,data/images/nframe_04791.npy,4792,4791,1,4,NA,1,2,False
data/images/nframe_09119.npy,data/images/nframe_09120.npy,9119,9120,1,10,NA,3,3,False
data/images/frame_02310.npy,data/images/frame_02309.npy,2310,2309,1,24,NA,2,2,False
data/images/nframe_05417.npy,data/images/nframe_05524.npy,5417,5524,107,16,NA,2,2,False
data/images/nframe_05453.npy,data/images/nframe_05454.npy,5453,5454,1,4,NA,2,2,False
data/images/nframe_00810.npy,data/images/nframe_00809.npy,810,809,1,6,NA,2,2,False
data/images/frame_03949.npy,data/images/frame_03948.npy,3949,3948,1,8,NA,2,2,False
data/images/nframe_04510.npy,data/images/nframe_04509.npy,4510,4509,1,4,NA,3,2,False
data/images/frame_03669.npy,data/images/frame_03670.npy,3669,3670,1,56,NA,3,3,False
data/images/nframe_04937.npy,data/images/nframe_04939.npy,4937,4939,2,34,NA,1,3,False
data/images/nframe_03901.npy,data/images/nframe_03900.npy,3901,3900,1,4,NA,5,5,False
data/images/frame_00098.npy,data/images/frame_00096.npy,98,96,2,4,NA,3,3,False
data/images/nframe_04952.npy,data/images/nframe_04951.npy,4952,4951,1,20,NA,2,3,False
data/images/frame_00391.npy,data/images/frame_00388.npy,391,388,3,2,NA,0,0,False
data/images/nframe_03990.npy,data/images/nframe_03991.npy,3990,3991,1,6,NA,3,2,False
data/images/nframe_05508.npy,data/images/nframe_05509.npy,5508,5509,1,4,NA,2,2,False
data/images/nframe_02515.npy,data/images/nframe_02520.npy,2515,2520,5,4,NA,4,5,False
data/images/frame_04070.npy,data/images/frame_04071.npy,4070,4071,1,14,NA,3,2,False
data/images/nframe_05065.npy,data/images/nframe_05064.npy,5065,5064,1,6,NA,2,2,False
data/images/nframe_09014.npy,data/images/nframe_09013.npy,9014,9013,1,6,NA,1,1,False
data/images/nframe_02181.npy,data/images/nframe_02180.npy,2181,2180,1,8,NA,5,5,False
data/images/nframe_06630.npy,data/images/nframe_06629.npy,6630,6629,1,0,0.000000,1,1,False
data/images/nframe_08904.npy,data/images/nframe_08903.npy,8904,8903,1,8,NA,2,2,False
data/images/nframe_02945.npy,data/images/nframe_02941.npy,2945,2941,4,4,NA,1,1,False
data/images/nframe_00830.npy,data/images/nframe_00829.npy,830,829,1,2,NA,2,2,False
data/images/nframe_04270.npy,data/images/nframe_04269.npy,4270,4269,1,2,NA,1,1,False
data/images/frame_02111.npy,data/images/frame_02112.npy,2111,2112,1,10,NA,1,1,False
data/images/nframe_02251.npy,data/images/nframe_02254.npy,2251,2254,3,4,NA,4,4,False
data/images/nframe_05083.npy,data/images/nframe_05084.npy,5083,5084,1,10,NA,3,3,False
data/images/frame_02927.npy,data/images/frame_02926.npy,2927,2926,1,6,NA,2,3,False
data/images/nframe_05330.npy,data/images/nframe_05329.npy,5330,5329,1,6,NA,1,3,False
data/images/nframe_04963.npy,data/images/nframe_04964.npy,4963,4964,1,32,NA,3,2,False
data/images/nframe_07498.npy,data/images/nframe_07497.npy,7498,7497,1,14,NA,4,4,False
data/images/frame_02040.npy,data/images/frame_02039.npy,2040,2039,1,18,NA,1,3,False
data/images/nframe_05410.npy,data/images/nframe_05412.npy,5410,5412,2,28,NA,3,3,False
data/images/frame_01729.npy,data/images/frame_01730.npy,1729,1730,1,16,NA,3,2,False
data/images/frame_01971.npy,data/images/frame_01970.npy,1971,1970,1,14,NA,1,1,False
data/images/nframe_06530.npy,data/images/nframe_06532.npy,6530,6532,2,8,NA,2,3,False
data/images/nframe_06723.npy,data/images/nframe_06721.npy,6723,6721,2,14,NA,1,1,False
data/images/nframe_04374.npy,data/images/nframe_04373.npy,4374,4373,1,10,NA,1,2,False
data/images/nframe_07909.npy,data/images/nframe_07908.npy,7909,7908,1,4,NA,2,2,False
data/images/nframe_01911.npy,data/images/nframe_01910.npy,1911,1910,1,6,NA,5,5,False
data/images/frame_03392.npy,data/images/frame_03391.npy,3392,3391,1,12,NA,3,3,False
data/images/nframe_03279.npy,data/images/nframe_03278.npy,3279,3278,1,4,NA,1,1,False
data/images/frame_02226.npy,data/images/frame_02227.npy,2226,2227,1,12,NA,0,0,False
data/images/nframe_08880.npy,data/images/nframe_08881.npy,8880,8881,1,2,NA,1,1,False
data/images/frame_00395.npy,data/images/frame_00394.npy,395,394,1,0,4.674529,0,0,False
data/images/nframe_01132.npy,data/images/nframe_01133.npy,1132,1133,1,6,NA,3,3,False
data/images/frame_01695.npy,data/images/frame_01694.npy,1695,1694,1,22,NA,4,5,False
data/images/frame_01691.npy,data/images/frame_01692.npy,1691,1692,1,8,NA,4,5,False
data/images/nframe_00784.npy,data/images/nframe_00786.npy,784,786,2,6,NA,1,2,False
data/images/frame_01508.npy,data/images/frame_01507.npy,1508,1507,1,16,NA,4,4,False
data/images/nframe_07124.npy,data/images/nframe_07123.npy,7124,7123,1,8,NA,1,1,False
data/images/frame_02201.npy,data/images/frame_02200.npy,2201,2200,1,16,NA,1,1,False
data/images/nframe_05066.npy,data/images/nframe_05064.npy,5066,5064,2,14,NA,3,2,False
data/images/nframe_02210.npy,data/images/nframe_02211.npy,2210,2211,1,2,NA,5,5,False
data/images/nframe_02784.npy,data/images/nframe_02783.npy,2784,2783,1,4,NA,2,2,False
data/images/nframe_09336.npy,data/images/nframe_09335.npy,9336,9335,1,8,NA,1,1,False
data/images/frame_00467.npy,data/images/frame_00468.npy,467,468,1,4,NA,1,1,False
data/images/nframe_01074.npy,data/images/nframe_01055.npy,1074,1055,19,2,NA,3,3,False
data/images/nframe_08575.npy,data/images/nframe_08576.npy,8575,8576,1,2,NA,6,6,False
data/images/nframe_03317.npy,data/images/nframe_03318.npy,3317,3318,1,0,0.000000,2,2,False
data/images/frame_03442.npy,data/images/frame_03443.npy,3442,3443,1,6,NA,6,6,False
data/images/nframe_04704.npy,data/images/nframe_04705.npy,4704,4705,1,10,NA,1,1,False
data/images/frame_00006.npy,data/images/frame_00005.npy,6,5,1,10,NA,1,1,False
data/images/nframe_05411.npy,data/images/nframe_05412.npy,5411,5412,1,22,NA,2,3,False
data/images/nframe_03332.npy,data/images/nframe_03333.npy,3332,3333,1,8,NA,2,2,False
data/images/nframe_04257.npy,data/images/nframe_04256.npy,4257,4256,1,6,NA,2,2,False
data/images/frame_03718.npy,data/images/frame_03720.npy,3718,3720,2,10,NA,3,2,False
data/images/frame_03838.npy,data/images/frame_03841.npy,3838,3841,3,4,NA,3,4,False
data/images/frame_02902.npy,data/images/frame_02900.npy,2902,2900,2,8,NA,3,3,False
data/images/frame_01094.npy,data/images/frame_01101.npy,1094,1101,7,6,NA,0,1,False
data/images/nframe_08914.npy,data/images/nframe_08915.npy,8914,8915,1,0,0.000000,2,2,False
data/images/nframe_07176.npy,data/images/nframe_07175.npy,7176,7175,1,0,0.000000,3,3,False
data/images/nframe_09429.npy,data/images/nframe_09428.npy,9429,9428,1,74,NA,2,1,False
data/images/frame_03239.npy,data/images/frame_03237.npy,3239,3237,2,4,NA,2,2,False
data/images/nframe_05269.npy,data/images/nframe_05268.npy,5269,5268,1,0,0.000000,3,3,False
data/images/frame_01336.npy,data/images/frame_01338.npy,1336,1338,2,28,NA,2,3,False
data/images/nframe_09608.npy,data/images/nframe_09609.npy,9608,9609,1,14,NA,1,1,False
data/images/frame_01908.npy,data/images/frame_01907.npy,1908,1907,1,4,NA,0,0,False
data/images/nframe_09233.npy,data/images/nframe_09234.npy,9233,9234,1,26,NA,1,1,False
data/images/nframe_07944.npy,data/images/nframe_07945.npy,7944,7945,1,6,NA,1,1,False
data/images/nframe_08282.npy,data/images/nframe_08281.npy,8282,8281,1,12,NA,1,2,False
data/images/frame_00132.npy,data/images/frame_00133.npy,132,133,1,8,NA,4,4,False
data/images/frame_00715.npy,data/images/frame_00716.npy,715,716,1,12,NA,3,3,False
data/images/frame_03829.npy,data/images/frame_03923.npy,3829,3923,94,76,NA,2,3,False
data/images/frame_00463.npy,data/images/frame_00464.npy,463,464,1,2,NA,1,1,False
data/images/nframe_02730.npy,data/images/nframe_02732.npy,2730,2732,2,2,NA,4,3,False
data/images/frame_02962.npy,data/images/frame_02961.npy,2962,2961,1,14,NA,0,0,False
data/images/frame_01853.npy,data/images/frame_01854.npy,1853,1854,1,2,NA,1,1,False
