original_row_id	split	sequence	frame_index	rgb	ir	event	gt_rgb	gt_ir	rgb_annotation_rows	ir_annotation_rows	source_annotation_state	supervision_state	common_track_ids
train:00000174	train	0008	1501	E:\MM-UAV_extracted\MMMUAV\train\0008\rgb_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\ir_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\event_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000179	train	0008	1601	E:\MM-UAV_extracted\MMMUAV\train\0008\rgb_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\ir_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\event_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000184	train	0008	1701	E:\MM-UAV_extracted\MMMUAV\train\0008\rgb_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\ir_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\event_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000189	train	0008	1801	E:\MM-UAV_extracted\MMMUAV\train\0008\rgb_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\ir_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\event_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000194	train	0008	1901	E:\MM-UAV_extracted\MMMUAV\train\0008\rgb_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\ir_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\event_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0008\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000197	train	0032	1	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000202	train	0032	101	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000207	train	0032	201	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000212	train	0032	301	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000217	train	0032	401	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000222	train	0032	501	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000227	train	0032	601	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000232	train	0032	701	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000237	train	0032	801	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000242	train	0032	901	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000247	train	0032	1001	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000252	train	0032	1101	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000257	train	0032	1201	E:\MM-UAV_extracted\MMMUAV\train\0032\rgb_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\ir_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\event_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0032\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
